tweetid,favorite,retweet,screen_name,inserted_at,https,Export,Import,U.S,US,America,Saudi Arabia,oil,refin,futures,higher,lower,record,new,euro,dollar,europe,demand,supply,tax,output,rise,fall,increa,decrea,rig,brent,wti,crude,cushing,+,-,add,down,up,drop,jump,opec,iran,iraq,libya,trump,cut,pump,soft,asia,china,petrochem,resum,shipments,Strength,Direction,Sentiment,Category,Factor,,,,
8.42653E+17,0,0,Samir_Madani,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1.25,-0.045454545,-0.056818182,0,-1.25,,,,
8.42652E+17,1,3,R_Zandi,3/18/2017 19:29,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.4265E+17,5,6,WoodMackenzie,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,-0.022727273,-0.028409091,0,-1.25,,,,
8.42649E+17,5,0,RobPale,3/18/2017 19:29,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42649E+17,0,0,CharlottesOGN,3/18/2017 19:29,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42649E+17,0,1,adamporterargus,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,-0.045454545,-0.056818182,0,-1.25,,,,
8.42648E+17,0,0,SportsbookBTC,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42648E+17,0,0,AlertTrade,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42645E+17,3,2,ncitayim,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1.25,-0.045454545,-0.056818182,0,-1.25,,,,
8.42644E+17,0,0,wlstcom,3/18/2017 19:29,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42644E+17,0,1,CellosSuits,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42643E+17,2,5,StuartLWallace,3/18/2017 19:29,0.25,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.4264E+17,2,3,R_Zandi,3/18/2017 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.4264E+17,0,0,CadeTradeR,3/18/2017 19:29,0.25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.4264E+17,11,4,JavierBlas2,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.4264E+17,3,0,R_Zandi,3/18/2017 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.42639E+17,19,21,JavierBlas2,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,-0.045454545,-0.056818182,0,-1.25,,,,
8.42639E+17,1,0,tawaksham,3/18/2017 19:29,0.25,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42638E+17,2,0,R_Zandi,3/18/2017 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42637E+17,1,0,R_Zandi,3/18/2017 19:29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42637E+17,8,7,Amena__Bakr,3/18/2017 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,-0.045454545,-0.045454545,0,-1,,,,
8.42637E+17,3,3,R_Zandi,3/18/2017 19:29,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.045454545,-0.045454545,0,-1,,,,
8.42636E+17,7,5,Amena__Bakr,3/18/2017 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.045454545,-0.045454545,0,-1,,,,
8.42636E+17,3,0,R_Zandi,3/18/2017 19:29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.42636E+17,24,14,Amena__Bakr,3/18/2017 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42635E+17,7,0,Amena__Bakr,3/18/2017 19:29,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42635E+17,2,2,Amena__Bakr,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42634E+17,5,5,StuartLWallace,3/18/2017 19:29,0.25,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42634E+17,2,1,Amena__Bakr,3/18/2017 19:29,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1.75,0.022727273,0.039772727,1,1.75,,,,
8.42633E+17,6,1,SirJohnSteele,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42624E+17,1,0,MaleehaMBCC,3/18/2017 19:29,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42612E+17,16,29,chigrl,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42612E+17,2,4,chigrl,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42608E+17,11,10,hgloystein,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42597E+17,2,2,anasalhajji,3/18/2017 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.022727273,-0.022727273,0,-1,,,,
8.4259E+17,3,1,Key_Petroleum,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1.25,-0.022727273,-0.028409091,0,-1.25,,,,
8.42581E+17,0,0,Lizardjb3,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,-0.045454545,-0.056818182,0,-1.25,,,,
8.4258E+17,2,0,julia_vaingurt,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42573E+17,33,30,anasalhajji,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42559E+17,0,0,jessicaisummers,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42545E+17,1,0,InfinitusCap,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42544E+17,1,0,InfinitusCap,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.4254E+17,1,1,StockBoardAsset,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42536E+17,1,5,intuitecon,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,-0.045454545,-0.056818182,0,-1.25,,,,
8.42533E+17,1,0,ValueAnalyst1,3/18/2017 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,1,-0.068181818,-0.068181818,0,-1,,,,
8.42531E+17,1,0,julia_vaingurt,3/18/2017 19:29,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.4253E+17,0,0,ValueAnalyst1,3/18/2017 19:29,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,-0.022727273,-0.028409091,0,-1.25,,,,
8.42529E+17,1,0,ValueAnalyst1,3/18/2017 19:29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,-0.022727273,-0.022727273,0,-1,,,,
8.42527E+17,1,0,julia_vaingurt,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42524E+17,1,0,ronbousso1,3/18/2017 19:29,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42524E+17,0,0,intuitecon,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,,,,
8.42523E+17,0,1,intuitecon,3/18/2017 19:29,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42517E+17,2,1,TankerTrackers,3/18/2017 19:29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42516E+17,1,0,Lisa_Ward1990,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1.25,-0.045454545,-0.056818182,0,-1.25,,,,
8.42512E+17,0,0,intuitecon,3/18/2017 19:29,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42512E+17,2,1,ForexAnalytics1,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42512E+17,0,0,adamporterargus,3/18/2017 19:29,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42512E+17,0,0,julia_vaingurt,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42508E+17,0,1,intuitecon,3/18/2017 19:29,0.25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42499E+17,2,0,romanreyhani,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42499E+17,0,0,julia_vaingurt,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42498E+17,4,3,TankerTrackers,3/18/2017 19:29,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42497E+17,0,0,SportsbookBTC,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42496E+17,1,1,AlertTrade,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42496E+17,0,0,julia_vaingurt,3/18/2017 19:29,0.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42496E+17,0,1,TraderSmarts,3/18/2017 19:29,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42495E+17,10,3,TankerTrackers,3/18/2017 19:29,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.022727273,0.045454545,1,2,,,,
8.42493E+17,4,1,cbjom,3/18/2017 19:29,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42492E+17,1,0,robert__gibbons,3/18/2017 19:29,0.25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42491E+17,11,13,TankerTrackers,3/18/2017 19:29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42491E+17,9,5,Lisa_Ward1990,3/18/2017 19:29,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.022727273,0.045454545,1,2,,,,
8.42489E+17,7,4,TankerTrackers,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-2,,,,
8.42487E+17,0,0,PIanoSal,3/18/2017 19:29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,0.045454545,1,1,,,,
8.42486E+17,2,0,spyier1,3/18/2017 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42483E+17,1,0,mscullion,3/18/2017 19:29,0.25,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.068181818,0.085227273,1,1.25,,,,
8.42482E+17,0,0,mscullion,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1.75,0,0,0,-1.75,,,,
8.42482E+17,0,0,SportsbookBTC,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42482E+17,0,0,AlertTrade,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42481E+17,0,1,mscullion,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.4248E+17,2,0,gs_squared,3/18/2017 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,-1,,,,
8.42478E+17,33,46,JavierBlas2,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1.25,0,0,0,-1.25,,,,
8.42475E+17,2,0,gs_squared,3/18/2017 19:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.022727273,0.022727273,1,1,,,,
8.42473E+17,3,4,meghangordon,3/18/2017 19:29,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.022727273,0.028409091,1,1.25,,,,
8.42469E+17,0,0,investoil,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.045454545,0.056818182,1,1.25,,,,
8.42469E+17,7,0,oil_street,3/18/2017 19:29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.045454545,0.045454545,1,1,,,,
8.42466E+17,0,0,AlertTrade,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
8.42466E+17,0,0,SportsbookBTC,3/18/2017 19:29,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.090909091,0.113636364,1,1.25,,,,
